OBHOUR,OBS_ABOVE_THRESH,CONSEC_HRS
2020090911,1,12
2020090912,3,13
2020090913,1,14
2020090916,2,1
2020091606,1,1
2020091910,2,1
2020091911,5,2
2020092418,5,1
2020092419,2,2
2020092420,2,3
2020092421,5,4
2020092422,5,5
2020092423,6,6
2020092500,4,7
2020092519,5,1
2020092520,6,2
2020092521,6,3
2020092522,6,4
2020092617,1,1
2020092618,4,2
2020092619,6,3
2020092620,4,4
2020092621,4,5
2020092622,6,6
2020092623,1,7
2020092808,1,1
2020092809,3,2
2020092810,2,3
2020092812,1,1
2020092813,3,2
2020100110,4,1
2020100111,1,2
2020100113,4,1
2020100116,1,1
2020101017,2,1
2020101018,5,2
2020101019,1,3
2020101020,5,4
2020101021,6,5
2020101022,6,6
2020101023,6,7
2020101100,6,8
2020101101,6,9
2020101102,6,10
2020101103,6,11
2020101104,4,12
2020101105,2,13
2020101106,5,14
2020101107,6,15
2020101108,1,16
2020101109,3,17
2020101110,5,18
2020101111,1,19
2020101112,6,20
2020101113,5,21
2020101114,3,22
2020101115,2,23
2020101116,5,24
2020101117,1,25
2020101118,1,26
2020101119,1,27
2020101120,3,28
2020101121,4,29
2020101122,2,30
2020101123,2,31
2020101220,4,1
2020101221,3,2
2020101222,5,3
2020101320,2,1
2020101321,2,2
2020101322,1,3
2020101323,3,4
2020101418,6,1
2020101419,6,2
2020101420,6,3
2020101421,6,4
2020101422,6,5
2020101423,6,6
2020101500,3,7
2020101504,5,1
2020101518,1,1
2020101519,6,2
2020101520,2,3
2020101521,3,4
2020101522,3,5
2020101720,2,1
2020101721,2,2
2020101821,2,1
2020102018,1,1
2020102020,1,1
2020102118,1,1
2020102119,6,2
2020102120,6,3
2020102121,4,4
2020102122,6,5
2020102123,6,6
2020102200,3,7
2020102208,1,1
2020102217,2,1
2020102218,5,2
2020102219,6,3
2020102220,6,4
2020102221,6,5
2020102222,6,6
2020102223,5,7
2020102415,1,1
2020102416,5,2
2020102417,6,3
2020102418,6,4
2020102419,6,5
2020102420,6,6
2020102421,6,7
